delta_power,theta_power,alpha_power,beta_power,gamma_power,max_amplitude,label,source
0.5893341300439757,0.2177866153679138,0.1294727588784752,0.05640215927550117,0.007004336434134096,0.00012317293524044824,normal,chb01_04
0.6173819451389864,0.2163466274309557,0.09505427058878438,0.06430911416262944,0.006908042678644147,0.00014807009872583448,normal,chb01_04
0.6544348285046261,0.1904213115481167,0.09005390631634583,0.0586445029764263,0.006445450654485025,0.0001699848635815215,normal,chb01_04
0.6479346054521666,0.20578384353492762,0.08453680324579772,0.053753775498040585,0.007990972269067404,0.00012103839004001725,normal,chb01_04
0.6012821475961327,0.23184258443155759,0.10468569386222398,0.051703276136402535,0.010486297973683098,0.000113571549160767,normal,chb01_04
0.5331400302479068,0.23779977173487052,0.12400536051339453,0.0909778221956425,0.01407701530818565,9.997384970314514e-05,normal,chb01_04
0.5858854056954957,0.2064605770811592,0.12537435439747754,0.07147139636300177,0.010808266462865776,0.00010610317155946311,normal,chb01_04
0.6619701974350326,0.21374949046641886,0.07698027473144424,0.04085113120604602,0.006448906161058277,0.00015221204812848575,normal,chb01_04
0.6180215836796082,0.19240729130437623,0.11785729555204569,0.06289778976040733,0.00881603970356245,0.0001238423110669031,normal,chb01_04
0.6724680555602407,0.1751755360761027,0.07945522959097816,0.06131146086218451,0.01158971791049381,9.762357708665897e-05,normal,chb01_04
0.5568153027912655,0.18157782435578157,0.1747905451519986,0.07721132533503003,0.009605002365924339,0.00010639129351657422,normal,chb01_04
0.5137148455079071,0.20614601108654843,0.16655969607181986,0.10195575553953615,0.01162369179418836,9.799221571078678e-05,normal,chb01_04
0.5410098655829865,0.18785120131987673,0.17739932790480212,0.08330725441208489,0.010432350780249705,0.00011724316543184738,normal,chb01_04
0.5247766459268617,0.24631920980403282,0.14181811579897569,0.07840937900580221,0.008676649464327614,0.0001204292591889252,normal,chb01_04
0.4923604345181648,0.1721144135432921,0.19305446688678266,0.12409550894445237,0.018375176107308103,7.739286235609482e-05,normal,chb01_04
0.5679446003904066,0.1922299139809036,0.15399223900121917,0.0761941602305152,0.009639086396955359,0.00013440938207418134,normal,chb01_04
0.6169576043816694,0.23062663738511988,0.10765528983955466,0.03927977874235515,0.005480689651300909,0.00016233302981199298,normal,chb01_04
0.5678807481955943,0.1928422201959523,0.155914347500136,0.06896225576307138,0.014400428345246064,8.788393881386183e-05,normal,chb01_04
0.6232157508082039,0.17922985995536067,0.1134779080124733,0.07521827538689499,0.008858205837067017,0.00012180853343824126,normal,chb01_04
0.5243829010801047,0.20582880317982333,0.1718978987985651,0.08626511189181922,0.011625285049687824,0.0001197891485760063,normal,chb01_04
0.5639796485585272,0.1969073295653803,0.1376096365108401,0.09019154937477106,0.01131183599048132,0.00011059547432967665,normal,chb01_04
0.6136898622039425,0.2009687986052283,0.11559912975251374,0.06033421241220161,0.009407997026113947,0.0001302099670316255,normal,chb01_04
0.5951568702904463,0.20555317110924776,0.12329492703367918,0.06732668061335938,0.008668350953267416,0.00011397334963606499,normal,chb01_04
0.5318179771894495,0.20574288313756717,0.1713177637817588,0.07980989291905353,0.011311482972171107,0.00010845271967287935,normal,chb01_04
0.620186537634266,0.20082153783392834,0.11905705744875707,0.05462069893813891,0.005314168144909732,0.0001522524736848311,normal,chb01_04
0.5773993454926563,0.2680071702466742,0.0959012799154847,0.05089623394852644,0.007795970396658272,0.00011658877836411108,normal,chb01_04
0.5494361791323155,0.2008116909419213,0.14347623680189747,0.0925262222686051,0.013749670855260621,8.49061665984907e-05,normal,chb01_04
0.587406822686056,0.16717305130731702,0.16124880776955483,0.07028385931102461,0.013887458926047487,8.699323213413453e-05,normal,chb01_04
0.5012291748310819,0.20785493233919952,0.1775080717825577,0.09921114621831745,0.014196674828843379,9.459393270086428e-05,normal,chb01_04
0.5865578322871784,0.20916686549841637,0.13093471870915113,0.06484864574552346,0.008491937759730811,0.00012310765575099456,normal,chb01_04
0.6472767916910062,0.20601007923189743,0.09187458564457436,0.046726364850405495,0.008112178582116589,0.00014720191324073747,normal,chb01_04
0.48561943416453607,0.22255932470521492,0.17701403785176278,0.1031762167751957,0.011630986503290402,0.00010194834402434716,normal,chb01_04
0.6577644581032044,0.185340959331766,0.10107864016152257,0.04967830103365834,0.006137641369848667,0.00016556527194134447,normal,chb01_04
0.6199429699393761,0.23448864013945445,0.09917869290138158,0.04120107204914419,0.00518862497064365,0.00019940241494831445,normal,chb01_04
0.5884956072089301,0.2595422621312804,0.09843442778315205,0.047631141870706745,0.0058965610059306724,0.00013952880491244942,normal,chb01_04
0.6465423503502025,0.24573586861945548,0.050916810340842195,0.04426737122021045,0.012537599469289382,0.00010003280245796017,normal,chb01_04
0.5372113848412081,0.21553264010508855,0.06432066132215195,0.11081185252140836,0.07212346121014292,0.00012016736778731508,normal,chb01_04
0.622615735042243,0.21171815549259335,0.09253809692815457,0.0564935996598824,0.0166344128771266,9.338302578891154e-05,normal,chb01_04
0.5264914146251853,0.23148988370293552,0.12890764213161646,0.0897409202177398,0.023370139322522757,7.353149962645974e-05,normal,chb01_04
0.45600420509282025,0.17563231361358958,0.23269090139624027,0.11654791826547771,0.01912466163187218,8.141561457410187e-05,normal,chb01_04
0.4917951030332033,0.23496707917116527,0.1692815975777625,0.09207502544380562,0.011881194774063375,0.00014751039495740925,normal,chb01_04
0.47959056025912,0.24239560653081413,0.16332030593008773,0.10250119962926703,0.012192327650711104,9.962811026922588e-05,normal,chb01_04
0.5506657648103733,0.21237593023516863,0.17063993999365942,0.056962275753379844,0.009356089207418728,0.00015268978824333634,normal,chb01_04
0.534028940399741,0.23683678614643175,0.1568584738019112,0.06527521088570445,0.007000588766211498,0.00015672600966854978,normal,chb01_04
0.5446153893250171,0.22716069189944732,0.1498028397465952,0.06646056817506744,0.01196051085387297,0.0001127520035908656,normal,chb01_04
0.6572431723589978,0.19401069719362377,0.078916912394613,0.06086342537550005,0.008965792677265322,0.0001343404979353396,normal,chb01_04
0.5861291039394124,0.21880933524022456,0.11704588096605253,0.06500253878180198,0.013013141072508626,0.0001067699997141796,normal,chb01_04
0.6059496481121316,0.22617552045459471,0.10780975409674878,0.05263641628253433,0.007428661053990641,0.00015236379160216178,normal,chb01_04
0.6023196312042112,0.24353308743129679,0.1003876593501158,0.04386496188646981,0.009894660127906468,0.000109314165829446,normal,chb01_04
0.5642859664458328,0.22209315979382252,0.1223645108545309,0.08031473203972116,0.010941630866092603,0.00011402503697271355,normal,chb01_04
0.6278086401927012,0.2141204449647249,0.06870055853587485,0.06478324756490307,0.024587108741795927,0.0001586133647495499,normal,chb01_04
0.4632345373090886,0.2131291729039862,0.08702885385779945,0.14921330400144378,0.08739413192768206,0.000113844067187556,normal,chb01_04
0.5597337364166389,0.2436043784241988,0.07554039970911003,0.07600780194498628,0.04511368350506596,0.00012948084699668133,normal,chb01_04
0.5412408913913973,0.30143092251852244,0.07941762386453176,0.05665580565679969,0.021254756568748857,8.422413524903486e-05,normal,chb01_04
0.5587739932662038,0.2846597226459578,0.07590278860231067,0.06316373461034985,0.01749976087517809,7.706539880358446e-05,normal,chb01_04
0.5956567047162072,0.2649201725983387,0.06745256211216283,0.0552297143093604,0.01674084626393069,9.195507906427119e-05,normal,chb01_04
0.5669948828210998,0.26526167844903725,0.0733102805327471,0.07588029733613874,0.018552860860977266,7.822088883234704e-05,normal,chb01_04
0.6332544123096902,0.2204209893219249,0.07082152571730695,0.06000917348472772,0.015493899166350243,9.037156077125695e-05,normal,chb01_04
0.49240598994513207,0.3110169502856851,0.10032099883715666,0.0750384954072552,0.02121756552477096,7.365664469502145e-05,normal,chb01_04
0.5575593357793215,0.28697851442538247,0.07827202612188455,0.059885038130352404,0.017305085543059116,8.513634098364513e-05,normal,chb01_04
0.5153692699475373,0.29428247306447375,0.09155145547725416,0.07566379136451233,0.02313301014622257,0.0001078604370952878,normal,chb01_04
0.559051828673824,0.27762461065118427,0.08076079897969025,0.06289447120237339,0.01966829049292813,7.013483355172075e-05,normal,chb01_04
0.550074169162656,0.22700820777181394,0.11235229732589212,0.0912297885590689,0.019335537180569008,8.023927041063577e-05,normal,chb01_04
0.6010202974641082,0.19452381583010125,0.11200263906765098,0.08216881278043904,0.010284434857700642,0.00011274681376050853,normal,chb01_04
0.5603239078200956,0.25001406410249155,0.111129714437702,0.06379785162586567,0.014734462013845347,0.00013321369148461151,normal,chb01_04
0.5693510138362574,0.18997379531657296,0.07525544262422004,0.10449276926222835,0.060926978960721315,0.00012112538173254997,normal,chb01_04
0.4989472087006129,0.2671539407251539,0.10417444783462133,0.08442565802304816,0.04529874471656363,9.787524278828867e-05,normal,chb01_04
0.5334823150886253,0.28945408762423724,0.07906932439060169,0.07438883771710679,0.023605435179428827,7.208707919208311e-05,normal,chb01_04
0.5433247048451384,0.2756384288856485,0.10381944863163527,0.06022800151151076,0.016989416126067153,7.508750379438764e-05,normal,chb01_04
0.56746696588622,0.28178609232272245,0.08864768833216541,0.04951571729358535,0.012583536165306738,7.889949133235057e-05,normal,chb01_04
0.6592989701696109,0.1878883480173569,0.08245486947703465,0.054638541338596636,0.01571927099740086,0.00010034180245551602,normal,chb01_04
0.580657876026765,0.1486105583833929,0.08673585220722574,0.10708204063300729,0.07691367274960909,0.0001797561282521386,normal,chb01_04
0.4929160447830875,0.24853419807131552,0.14472762236097858,0.08061579261132626,0.033206342173292186,8.517201154742135e-05,normal,chb01_04
0.6562587638662856,0.15345740888365442,0.04564609386916726,0.07957132637983104,0.06506640700106157,0.00014086983710220484,normal,chb01_04
0.6696613702703944,0.1523655851392519,0.044395268549218304,0.07345183020004295,0.06012594584109242,0.00017915998790298928,normal,chb01_04
0.6905921868768294,0.14208834855205305,0.05151442999163996,0.07392498074166119,0.041880053837816296,0.00010057487809007922,normal,chb01_04
0.6122445977279991,0.21644669082412782,0.07183761025409001,0.07085689106347547,0.02861421013030771,7.008580316333749e-05,normal,chb01_04
0.6532816271759375,0.17765293090547266,0.058411999922962046,0.07290577128572547,0.037747670709902266,0.00011830537570255704,normal,chb01_04
0.7496096422724675,0.13632254329900223,0.044633934502065015,0.04556375198680978,0.023870127939655667,0.00016255683429474866,normal,chb01_04
0.518683053531125,0.21140430540408298,0.11023899340071319,0.10616545994778953,0.053508187716289214,0.00010160317157251628,normal,chb01_04
0.5600844282434633,0.21124144125467967,0.09213499865026782,0.09626260051945629,0.040276531332133,4.5213891954051216e-05,normal,chb01_04
0.5494688718551654,0.24189667909343485,0.09644957856928749,0.08396972643395342,0.02821514404815887,5.893553705485091e-05,normal,chb01_04
0.7151629224037733,0.1785795273751523,0.049062017996012675,0.039199683868570055,0.017995848356491696,0.00017236003408238338,normal,chb01_04
0.7169094659851195,0.16129848092587082,0.05919868098610063,0.0451032709192582,0.017490101183650873,0.0001512876210360266,normal,chb01_04
0.7118756584661088,0.1911432955438241,0.04607274175335034,0.036022682399092974,0.014885621837623899,0.00024766011420354194,normal,chb01_04
0.6548048014251412,0.18815555423433206,0.06708914491521824,0.065415478802263,0.02453502062304544,9.680676457805424e-05,normal,chb01_04
0.7341719212206472,0.12632090525558773,0.04391126502337732,0.06079480932718173,0.034801099173206076,0.00015082666317469524,normal,chb01_04
0.7408693675225065,0.1494798362254725,0.040280061207590985,0.043912722074480895,0.02545801296994914,0.00018188804479784865,normal,chb01_04
0.6492070321221356,0.2080651307435323,0.06339488174412626,0.0502654903294879,0.029067465060717775,0.00011897943384938701,normal,chb01_04
0.6524154622551902,0.1585692699705173,0.048928284414516195,0.07868820173252182,0.06139878162725447,0.00017625765121981985,normal,chb01_04
0.5176319729540984,0.21089399564823788,0.07649278255777102,0.11476756575473251,0.08021368308516029,7.026569964134717e-05,normal,chb01_04
0.7085324441557163,0.16610032748778328,0.0534866224672449,0.04597112857489071,0.02590947731436498,0.0001745808338802635,normal,chb01_04
0.7059427197632224,0.17682834963755667,0.05374071996788712,0.0420382191278615,0.021449991503472418,0.00014913078745735884,normal,chb01_04
0.7377326886986691,0.16171220516413412,0.04215371104916097,0.040584754779702296,0.01781664030833338,0.00014166143073487603,normal,chb01_04
0.6147277405958312,0.21451630765898552,0.06819097829760822,0.0708753631113924,0.03168961033618258,7.17873322395573e-05,normal,chb01_04
0.6668150318856262,0.1868030359679004,0.06082871909052927,0.0559189433379491,0.029634269717995165,0.00010808489995797818,normal,chb01_04
0.7074141089954907,0.15138487153780567,0.055252879306841494,0.056809735869704656,0.029138404290157495,0.00020247825920636053,normal,chb01_04
0.597813649852619,0.21962564366383774,0.08313209670340185,0.07195333159563436,0.027475278184507023,8.356453557466955e-05,normal,chb01_04
0.7459515734768141,0.16880987943495648,0.044588362747855784,0.03092691784991166,0.009723266490461919,0.00017389003353535448,normal,chb01_04
0.6325891722909605,0.20708624641040252,0.06332439113840507,0.06785772941342473,0.029142460746807264,8.030688795021142e-05,normal,chb01_04
0.6860316109070814,0.18891708598947018,0.05666221377789555,0.04588113344229142,0.022507955883261294,0.00013297893895511273,normal,chb01_04
0.7616388414846448,0.13424064772447328,0.045692935400416725,0.040265021027796936,0.018162554362668393,0.00016032688148302925,normal,chb01_04
0.7017573252026305,0.19574035013539176,0.05409053866140446,0.0345696788643173,0.013842107136256141,0.0001772370931258752,normal,chb01_04
0.6352919243529684,0.2291393022284289,0.07278698863344148,0.04789451484350495,0.01488726994165624,0.00012341498520685657,normal,chb01_04
0.7031417196143283,0.19534934542173538,0.056669938684810704,0.03315815274807622,0.011680843531049366,0.00014706328213367874,normal,chb01_04
0.6784457428225583,0.1828171297366851,0.06434707137138385,0.054121676137083644,0.02026837993228895,0.00013346687821245133,normal,chb01_04
0.6429454721806965,0.18199585605133914,0.07653467398177206,0.07004580448788301,0.028478193298309275,8.311415034244213e-05,normal,chb01_04
0.5322442861057187,0.24970190664284775,0.10264136928161995,0.08334426238026524,0.03206817558954843,5.415820918837867e-05,normal,chb01_04
0.5229489559525963,0.23489786807800248,0.10264143556353034,0.101155496110277,0.03835624429559388,5.923930819539994e-05,normal,chb01_04
0.5455936928450064,0.2558888625846611,0.09054836710458719,0.07671351499188266,0.031255562473862686,0.00010101994500972168,normal,chb01_04
0.584979746861395,0.22814639190996122,0.08773351936404125,0.07151127859595627,0.027629063268646198,7.176341849553396e-05,normal,chb01_04
0.5822906706671148,0.2094570369376614,0.09412701027219562,0.08254429565298277,0.03158098647004535,5.8395110237515174e-05,normal,chb01_04
0.5385601744341246,0.23359434753652988,0.10881703509586836,0.08624976179928115,0.032778681134196026,5.975086403077786e-05,normal,chb01_04
0.584121196785179,0.21991368596115202,0.09482774907396319,0.07401773389319184,0.027119634286513886,7.064646064320029e-05,normal,chb01_04
0.573521934131733,0.24854884563669866,0.08213278955562252,0.06739119460638963,0.028405236069556264,7.965103706652804e-05,normal,chb01_04
0.7173252963755732,0.18785668571683087,0.05059630208129261,0.032476742452711004,0.011744973373592371,0.00017878532990061018,normal,chb01_04
0.5719386810089094,0.2497922821547606,0.08273071418240259,0.06789138125149423,0.02764694140243325,6.338876870013627e-05,normal,chb01_04
0.6275539033055765,0.20159649633684354,0.06854905874068622,0.06353100709116823,0.03876953452572579,9.119683036866582e-05,normal,chb01_04
0.6375581843318233,0.21185051590377152,0.06318484255186968,0.06096314246106494,0.026443314751470402,7.560677545207981e-05,normal,chb01_04
0.7178952773730493,0.16133120196765094,0.055520281252572905,0.045173663798977665,0.020079575607749502,0.00014591820544567144,normal,chb01_04
0.5405382681900096,0.26118047961037844,0.09943346194100006,0.06924584283034986,0.02960194742826203,6.45713101611432e-05,normal,chb01_04
0.5774467940881532,0.25005217671801583,0.07908526861812389,0.0646601613785602,0.028755599197146743,7.726628321616473e-05,normal,chb01_04
0.562293249897661,0.2449389296364237,0.07560975513194194,0.0804471043748603,0.03671096095911294,5.739462664350058e-05,normal,chb01_04
0.6880648328348252,0.1927742750873985,0.05818134383245005,0.0436065707557826,0.01737297748954363,0.0001270812524348745,normal,chb01_04
0.6339586495392694,0.20857513982822565,0.06751080787412467,0.061622640486022895,0.028332762272357478,0.00015027934615199096,normal,chb01_04
0.6796337019567465,0.16073116144858962,0.04078473984286906,0.06622466118926484,0.05262573556252988,0.00021034492166530254,normal,chb01_04
0.6812717501797557,0.15974069491182533,0.03751554047628206,0.05829643439497416,0.0631755800371627,0.0002472856938408644,normal,chb01_04
0.7243518364115659,0.1559007610299284,0.0338941179310753,0.0465988441794375,0.03925444044799296,0.00024658018412125957,normal,chb01_04
0.740308861437209,0.17674429773633135,0.040961662771854986,0.028872882703358197,0.013112295351246422,0.00024935867388487816,normal,chb01_04
0.5512710459918836,0.26768365936406174,0.08554091495023747,0.0637284526495741,0.03177592704424318,0.00012817175025388162,normal,chb01_04
0.7000673076249688,0.19448272746195105,0.054950313581378814,0.03579093822611405,0.014708713105587311,0.00017338358226095786,normal,chb01_04
0.6727299891061982,0.21163301270502338,0.05932312551505432,0.04040161197845979,0.015912260695264198,0.00015634296248838477,normal,chb01_04
0.6083258452397176,0.2291692959914251,0.07667040386049626,0.05979400229353622,0.026040452614824988,0.00010195956214305585,normal,chb01_04
0.70034678742691,0.20915964886788832,0.050835460629807636,0.028500803754296172,0.011157299321097824,0.0002105899343096454,normal,chb01_04
0.7009039068927447,0.20662546869285076,0.04947494092724537,0.029643925310200114,0.013351758176958823,0.00016537907283672678,normal,chb01_04
0.5725481326143644,0.2357784706878323,0.08699630252930124,0.07396885404490361,0.030708240123598428,6.730934249427602e-05,normal,chb01_04
0.5161706730853812,0.3141151915658412,0.08550306858915509,0.05990592484698558,0.02430514191263687,8.342393431719556e-05,normal,chb01_04
0.6291449869342117,0.24450788234258247,0.0604123002430693,0.04297232935944292,0.022962501120693708,0.00014105686747406442,normal,chb01_04
0.6123577259377363,0.24989313761181356,0.06006203187150335,0.05353531405566265,0.02415179052328426,0.00010526263758150102,normal,chb01_04
0.6964967140414654,0.2064468725055393,0.0496851867051426,0.03305843515863276,0.014312791589219838,0.00016465437333232523,normal,chb01_04
0.7566825185260321,0.16449966619304118,0.04210830532215758,0.026374827077506355,0.010334682881262772,0.00021894706073212234,normal,chb01_04
0.7793646152825676,0.1687668234326423,0.04199869462991063,0.008083317260029392,0.0017865493948499042,0.0002467708319662839,pre-seizure,chb01_15
0.7943856137801584,0.15268053130893025,0.04162365413256753,0.009254664956299475,0.002055535822044281,0.0001850886546049682,pre-seizure,chb01_15
0.7772838501224605,0.16948380111066885,0.043353794449641596,0.008507946721028718,0.001370607596200489,0.00021745221870763542,pre-seizure,chb01_15
0.803021993770166,0.1430855505912649,0.0426733688211946,0.009541447651731596,0.0016776391656428634,0.00019309178969740545,pre-seizure,chb01_15
0.7881882770812705,0.16270674179653613,0.038898285437126104,0.008804876193024827,0.0014018194920423768,0.00022697347603568025,pre-seizure,chb01_15
0.7676285423180912,0.16507963147658605,0.05722374137109458,0.008875926067744956,0.001192158766483288,0.0002030369076697,pre-seizure,chb01_15
0.7849666305607934,0.16087513734726566,0.043089005166499376,0.009577364267775983,0.0014918626576655959,0.00021964432855312637,pre-seizure,chb01_15
0.8312429458599034,0.1289252647205686,0.03212884984322426,0.006384890233572569,0.0013180493427310924,0.00021072283979538503,pre-seizure,chb01_15
0.8095578249582682,0.14344776630042316,0.038684099698735326,0.006875310168534716,0.0014349988740385608,0.00019082205269191124,pre-seizure,chb01_15
0.8110095628225599,0.1458670184813081,0.03550197227844654,0.006421632068350674,0.0011998143493347825,0.00022627427916012115,pre-seizure,chb01_15
0.7918185156952441,0.15584053358667613,0.0414222679662899,0.009398554262063916,0.0015201284897260895,0.0002016661036473375,pre-seizure,chb01_15
0.7950838982956445,0.15294233709843735,0.04284877565344029,0.007867401531340827,0.0012575874211367254,0.00021757277138890308,pre-seizure,chb01_15
0.8445796016860739,0.11674097309325802,0.030235839863243855,0.0072020776452053565,0.0012415077122188835,0.00021409868646388578,pre-seizure,chb01_15
0.8201206739532981,0.13427870828281863,0.03624133911271997,0.007773091171373916,0.00158618747978937,0.00019525991599838967,pre-seizure,chb01_15
0.8033750810075794,0.14786061726334507,0.03838832864305907,0.00915787931069356,0.0012180937753228714,0.000247350287131642,pre-seizure,chb01_15
0.7967237656275713,0.15307543782979285,0.03950417138231504,0.00941469761384609,0.0012819275464746008,0.00020694359299646084,pre-seizure,chb01_15
0.7975479266546056,0.15145259488502594,0.04143818490187504,0.008248005882487757,0.0013132876760058455,0.00019419610011796445,pre-seizure,chb01_15
0.7807963672939395,0.1680936021745846,0.04050652291017848,0.009165251143260751,0.0014382564780366877,0.00018621660309887459,pre-seizure,chb01_15
0.7726993744990848,0.167028724086513,0.04959377013628746,0.009431763824786292,0.0012463674533284557,0.00019214717367484644,pre-seizure,chb01_15
0.7867392199272666,0.15723880643739913,0.04518941926417477,0.009145236532169441,0.0016873178389900168,0.00017964747663040055,pre-seizure,chb01_15
0.8319510935145545,0.13204017398034376,0.028713920905174627,0.006334924033562441,0.0009598875663646415,0.00023601292435895886,pre-seizure,chb01_15
0.8252034318563795,0.133025729998733,0.032344669430477306,0.008103866929979569,0.0013223017844306811,0.00018322772422433117,pre-seizure,chb01_15
0.8199215911303207,0.13136802940973297,0.037720902513426975,0.009562706636231835,0.0014267703102874825,0.0002005371712287096,pre-seizure,chb01_15
0.7852138929170686,0.15187602556136137,0.05040532404874675,0.010995015142456696,0.0015097423303667217,0.00018964062494065004,pre-seizure,chb01_15
0.7923194732520242,0.14095978789511934,0.05560242346199466,0.009692462030416295,0.0014258533604455737,0.0002055000072661047,pre-seizure,chb01_15
0.7575737427591385,0.18158703061646844,0.050118142781435726,0.009145445689524894,0.0015756381534325315,0.00020309240656576883,pre-seizure,chb01_15
0.7793657517754013,0.16893459813596876,0.04101093089424818,0.00918990279876895,0.001498816395612835,0.00018792663274231402,pre-seizure,chb01_15
0.7760942429341597,0.16826618693007558,0.04435758164260475,0.009616689929315844,0.0016652985638438832,0.0001639946372774539,pre-seizure,chb01_15
0.8140839336562208,0.1383605240123455,0.038763479795023446,0.007640872291777332,0.0011511902446329808,0.00018368547001434022,pre-seizure,chb01_15
0.7855329296165607,0.15489775444006074,0.045815718437017566,0.012071838858030568,0.001681758648330399,0.00016747220824714213,pre-seizure,chb01_15
0.790371659325046,0.15275500432576197,0.04774268038757245,0.008182781252130402,0.0009478747094892217,0.00024131982471227036,pre-seizure,chb01_15
0.78070636847539,0.16611138169933315,0.045697054214365485,0.006472643402433782,0.0010125522084774546,0.0002176780798271073,pre-seizure,chb01_15
0.8173733360463228,0.1360753299672493,0.03506293257666698,0.010099115999371888,0.0013892854103888725,0.00019572252637120534,pre-seizure,chb01_15
0.8192274735767006,0.13772279534639306,0.03465419336140415,0.00705478385812216,0.001340753857379887,0.0002111062558438563,pre-seizure,chb01_15
0.822541121677418,0.13165360190988026,0.034017698370016315,0.010204434550589826,0.0015831434920956845,0.00016854234243373476,pre-seizure,chb01_15
0.8099993367649049,0.13285765896088295,0.04464698139375465,0.010896771693208062,0.0015992511872494496,0.0001681170875640396,pre-seizure,chb01_15
0.7624389490607966,0.17337592682567765,0.05195478552629209,0.010647460978115706,0.0015828776091180686,0.00017969785824438508,pre-seizure,chb01_15
0.7768266827921192,0.1661028982466311,0.04710414931099407,0.008741974950049896,0.0012242947002057655,0.00019972342077494992,pre-seizure,chb01_15
0.7545183832262161,0.17914162542481266,0.05601833115360148,0.009064826525340927,0.0012568336700287453,0.00019065630674450687,pre-seizure,chb01_15
0.8183923728612207,0.12993269853852074,0.041528093141335605,0.008747231540994905,0.001399603917927928,0.00019600417068044645,pre-seizure,chb01_15
0.7771524344482579,0.16050584207926932,0.05187709753736081,0.009171990233297555,0.001292635701814641,0.0002242893386861742,pre-seizure,chb01_15
0.7975288449522548,0.144146176229666,0.048221793720730995,0.00880671091926072,0.0012964741780874967,0.0001957139265747504,pre-seizure,chb01_15
0.7880776356951766,0.1606408333168262,0.04111287500358297,0.008734605139178982,0.0014340508452351688,0.00019453390955791481,pre-seizure,chb01_15
0.8165375802661907,0.1409635571650286,0.03450069402490551,0.006731129992584217,0.0012670385512910227,0.0001877068343105138,pre-seizure,chb01_15
0.8367176615753309,0.12580557515720414,0.028078150852313643,0.007846354030178764,0.001552258384972484,0.00017189802582643423,pre-seizure,chb01_15
0.8333465571435926,0.12152776720576228,0.034230730635995174,0.009522041023651734,0.0013729039909982199,0.00018476414193670387,pre-seizure,chb01_15
0.7835493220547487,0.15512850665389277,0.049765335614763685,0.010301498867809759,0.001255336808785017,0.0001905938755709703,pre-seizure,chb01_15
0.7993549535228667,0.15044443439634322,0.040668741294758046,0.008375710754868562,0.0011561600311634228,0.0001965352302833225,pre-seizure,chb01_15
0.8062787144372315,0.14558447192872453,0.03928428880092811,0.007779225819575501,0.0010732990135403078,0.00021478162004897916,pre-seizure,chb01_15
0.7735781526993964,0.1702317627090708,0.04354679051577838,0.01046859985181313,0.002174694223941352,0.0001567047972461296,pre-seizure,chb01_15
0.7783630548475265,0.16346719036703927,0.04973326293883865,0.007561585171408635,0.0008749066751868738,0.00023416077322489245,pre-seizure,chb01_15
0.7983379113045067,0.14726849061225628,0.04534948974980206,0.007656736125072332,0.001387372208362697,0.00019771537434924363,pre-seizure,chb01_15
0.8225375082913611,0.13397707594705094,0.03333491245160201,0.008739802740226238,0.0014107005697599105,0.00016630018196833737,pre-seizure,chb01_15
0.794664435978266,0.16480405167109932,0.03166676805239127,0.007711136876300443,0.0011536074219430884,0.00020050524703080352,pre-seizure,chb01_15
0.7838084576224232,0.1509477886035182,0.05082828020000603,0.01243150336181431,0.001983970212238295,0.00015967104009281731,pre-seizure,chb01_15
0.7774395788223265,0.15530979199538317,0.05499718269942538,0.010576556769100704,0.0016768897137642708,0.0001638717510428414,pre-seizure,chb01_15
0.8148565520812209,0.14258581768753176,0.03335528230945714,0.007941983579999756,0.0012603643417905739,0.00016921540858825555,pre-seizure,chb01_15
0.775363018403183,0.17172680275663527,0.04239007247935472,0.00924383526879723,0.0012762710920297248,0.00021428659446410216,pre-seizure,chb01_15
0.792440539441714,0.14988530294554614,0.04764895726209975,0.008543073288810557,0.0014821270618295503,0.0002028908565345883,pre-seizure,chb01_15
0.7843918376887515,0.15740175749671018,0.04682582717956333,0.009866149994303736,0.00151442764067121,0.00017993166915047148,pre-seizure,chb01_15
0.7925294918541393,0.15559281542801964,0.04145923649545277,0.009314663516864661,0.0011037927055237207,0.00020092455534600462,pre-seizure,chb01_15
0.7922408882833127,0.16081489378321195,0.0364969978961832,0.008990071056022843,0.0014571489812692635,0.0001537427877561907,pre-seizure,chb01_15
0.8244241913744027,0.13612239922344124,0.030431640935888717,0.007955892618633033,0.001065875847634324,0.000225745717725983,pre-seizure,chb01_15
0.8114971564268012,0.13989088120935228,0.03918707983693084,0.007905770844549874,0.001519111682365864,0.0001850632052238076,pre-seizure,chb01_15
0.8393429572182439,0.1193690655982823,0.03329721087530653,0.006801912853197371,0.0011888534549696357,0.00021144462326281517,pre-seizure,chb01_15
0.8061425616137301,0.1381108525931477,0.046778390298352436,0.008077373141188423,0.0008908223535810824,0.00026231136278654895,pre-seizure,chb01_15
0.8051112748888534,0.1384125356171934,0.04574471725928237,0.009440789157594049,0.0012906830770768353,0.0002007426246451463,pre-seizure,chb01_15
0.8136227229907247,0.13805221693751274,0.036220708075230375,0.010272526525378817,0.0018318254711537656,0.00016720366453610796,pre-seizure,chb01_15
0.8207377693665735,0.13352483313154487,0.03579572711102817,0.00878406681654467,0.001157603574308768,0.00019584610880199653,pre-seizure,chb01_15
0.8129435016039936,0.13807044733714643,0.04016167731976943,0.007776405594002697,0.0010479681450878229,0.0002205881319184579,pre-seizure,chb01_15
0.811027438423787,0.14356477937413128,0.03588055207305519,0.008135624507362306,0.0013916056216641962,0.00020739223425273392,pre-seizure,chb01_15
